Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,insee_code,adresse,id_parcelle
,,,,,,,000002,16/04/2021,Vente,"580000,00",5032,F,CHE,6738,DE PALAMA,13013,MARSEILLE 13EME,13,213,885,B,347,,,,,,,,,,,,0,1,Maison,,44,2,S,,786,13213,"5032 F CHE DE PALAMA, 13013 MARSEILLE 13EME",132138850B0347
,,,,,,,000001,16/04/2021,Vente,"220000,00",4,,ALL,0112,DE L AISNE,13013,MARSEILLE 13EME,13,213,887,I,40,,85,"94,65",,,,,,,,,1,1,Maison,,82,5,,,,13213,"4 ALL DE L AISNE, 13013 MARSEILLE 13EME",132138870I0040
,,,,,,,000001,16/04/2021,Vente,"324200,00",7,,RUE,5219,LEO LAGRANGE,13014,MARSEILLE 14EME,13,214,892,A,30,,,,,,,,,,,,0,1,Maison,,48,3,S,,222,13214,"7 RUE LEO LAGRANGE, 13014 MARSEILLE 14EME",132148920A0030
,,,,,,,000001,16/04/2021,Vente,"191150,00",3,,TSSE,5672,MARDIROSSIAN,13015,MARSEILLE 15EME,13,215,899,B,3,,,,,,,,,,,,0,1,Maison,,26,2,S,,429,13215,"3 TSSE MARDIROSSIAN, 13015 MARSEILLE 15EME",132158990B0003
,,,,,,,000001,16/04/2021,Vente,"191150,00",3,,TSSE,5672,MARDIROSSIAN,13015,MARSEILLE 15EME,13,215,899,B,3,,,,,,,,,,,,0,1,Maison,,70,3,S,,429,13215,"3 TSSE MARDIROSSIAN, 13015 MARSEILLE 15EME",132158990B0003
,,,,,,,000001,16/04/2021,Vente,"191150,00",3,,TSSE,5672,MARDIROSSIAN,13015,MARSEILLE 15EME,13,215,899,B,3,,,,,,,,,,,,0,1,Maison,,38,1,S,,429,13215,"3 TSSE MARDIROSSIAN, 13015 MARSEILLE 15EME",132158990B0003
,,,,,,,000001,16/04/2021,Vente,"222300,00",23,,TRA,4460,DE L HERMITAGE,13015,MARSEILLE 15EME,13,215,907,C,13,,6,"91,84",,,,,,,,,1,1,Maison,,87,4,,,,13215,"23 TRA DE L HERMITAGE, 13015 MARSEILLE 15EME",132159070C0013
,,,,,,,000001,16/04/2021,Vente,"257500,00",36,,LOT,A934,LE VAL AUX GRIVES,13015,MARSEILLE 15EME,13,215,903,C,157,,,,,,,,,,,,0,1,Maison,,115,4,S,,801,13215,"36 LOT LE VAL AUX GRIVES, 13015 MARSEILLE 15EME",132159030C0157
,,,,,,,000001,16/04/2021,Vente,"140000,00",11,,BD,1789,DE CASABLANCA,13015,MARSEILLE 15EME,13,215,904,D,94,,2,,,,,,,,,,1,1,Maison,,63,3,,,,13215,"11 BD DE CASABLANCA, 13015 MARSEILLE 15EME",132159040D0094
,,,,,,,000001,16/04/2021,Vente,"185000,00",136,,CHE,6498,DE LA NERTHE,13016,MARSEILLE 16EME,13,216,908,N,40,,,,,,,,,,,,0,1,Maison,,48,2,S,,100,13216,"136 CHE DE LA NERTHE, 13016 MARSEILLE 16EME",132169080N0040
,,,,,,,000001,16/04/2024,Vente,"607500,00",34,,RUE,1610,DU CAMBODGE,13006,MARSEILLE 6EME,13,206,828,I,144,,2,,,,,,,,,,1,1,Maison,,45,3,,,,13206,"34 RUE DU CAMBODGE, 13006 MARSEILLE 6EME",132068280I0144
,,,,,,,000001,16/04/2024,Vente,"510000,00",58,,RUE,2583,DU COTEAU,13007,MARSEILLE 7EME,13,207,834,B,127,,,,,,,,,,,,0,1,Maison,,53,3,S,,148,13207,"58 RUE DU COTEAU, 13007 MARSEILLE 7EME",132078340B0127
,,,,,,,000001,16/04/2024,Vente,"1287000,00",49,,CHE,9338,DU VALLON DE L ORIOL,13007,MARSEILLE 7EME,13,207,829,C,96,,,,,,,,,,,,0,1,Maison,,142,5,S,,340,13207,"49 CHE DU VALLON DE L ORIOL, 13007 MARSEILLE 7EME",132078290C0096
,,,,,,,000001,16/04/2024,Vente,"250000,00",4,,RUE,4721,JEAN DE FLORETTE,13008,MARSEILLE 8EME,13,208,844,K,255,,,,,,,,,,,,0,1,Maison,,14,1,S,,97,13208,"4 RUE JEAN DE FLORETTE, 13008 MARSEILLE 8EME",132088440K0255
,,,,,,,000001,16/04/2024,Vente,"250000,00",4,,RUE,4721,JEAN DE FLORETTE,13008,MARSEILLE 8EME,13,208,844,K,255,,,,,,,,,,,,0,1,Maison,,30,2,S,,97,13208,"4 RUE JEAN DE FLORETTE, 13008 MARSEILLE 8EME",132088440K0255
,,,,,,,000001,16/04/2025,Vente,"285000,00",21,B,TSSE,1864,CAVAILLON,13011,MARSEILLE 11EME,13,211,867,O,125,,,,,,,,,,,,0,1,Maison,,106,4,S,,207,13211,"21 B TSSE CAVAILLON, 13011 MARSEILLE 11EME",132118670O0125
,,,,,,,000001,16/04/2025,Vente,"120000,00",49,,TSSE,2814,DU DIABLE,13012,MARSEILLE 12EME,13,212,872,A,570,,,,,,,,,,,,0,1,Maison,,184,7,S,,252,13212,"49 TSSE DU DIABLE, 13012 MARSEILLE 12EME",132128720A0570
,,,,,,,000001,16/04/2025,Vente,"195000,00",5,A,GR,4213,GRAND RUE LOUIS FABRY,13013,MARSEILLE 13EME,13,213,880,D,54,,,,,,,,,,,,0,1,Maison,,40,2,S,,60,13213,"5 A GR GRAND RUE LOUIS FABRY, 13013 MARSEILLE 13EME",132138800D0054
,,,,,,,000001,16/04/2025,Vente,"517500,00",24,,LOT,A324,PARC DES OLIVES,13013,MARSEILLE 13EME,13,213,884,H,221,,,,,,,,,,,,0,1,Maison,,100,5,S,,730,13213,"24 LOT PARC DES OLIVES, 13013 MARSEILLE 13EME",132138840H0221
,,,,,,,000001,16/04/2025,Vente,"143000,00",5,,BD,9501,VIALA,13015,MARSEILLE 15EME,13,215,899,C,247,,5,"74,40",,,,,,,,,1,1,Maison,,61,3,,,,13215,"5 BD VIALA, 13015 MARSEILLE 15EME",132158990C0247
,,,,,,,000001,16/04/2025,Vente,"322000,00",52,,CHE,9228,DES TUILERIES,13015,MARSEILLE 15EME,13,215,906,H,110,,,,,,,,,,,,0,1,Maison,,92,3,S,,1092,13215,"52 CHE DES TUILERIES, 13015 MARSEILLE 15EME",132159060H0110
,,,,,,,000001,16/05/2022,Vente,"735000,00",19,,RUE,9576,VILLAS PARADIS,13006,MARSEILLE 6EME,13,206,828,E,130,,,,,,,,,,,,0,1,Maison,,55,5,S,,117,13206,"19 RUE VILLAS PARADIS, 13006 MARSEILLE 6EME",132068280E0130
,,,,,,,000001,16/05/2022,Vente,"798000,00",12,,RUE,6962,PELISSIER,13007,MARSEILLE 7EME,13,207,834,A,400,,,,,,,,,,,,0,1,Maison,,45,3,S,,48,13207,"12 RUE PELISSIER, 13007 MARSEILLE 7EME",132078340A0400
,,,,,,,000001,16/05/2022,Vente,"798000,00",14,,RUE,6962,PELISSIER,13007,MARSEILLE 7EME,13,207,834,A,401,,,,,,,,,,,,0,1,Maison,,34,3,S,,57,13207,"14 RUE PELISSIER, 13007 MARSEILLE 7EME",132078340A0401
,,,,,,,000001,16/05/2022,Vente,"490000,00",20,,AV,3000,EDMOND ORAISON,13007,MARSEILLE 7EME,13,207,830,B,108,,,,,,,,,,,,0,1,Maison,,39,2,S,,79,13207,"20 AV EDMOND ORAISON, 13007 MARSEILLE 7EME",132078300B0108
,,,,,,,000001,16/05/2022,Vente,"665000,00",21,,AV,5875,MASSENET,13009,MARSEILLE 9EME,13,209,849,D,86,,,,,,,,,,,,0,1,Maison,,89,4,S,,415,13209,"21 AV MASSENET, 13009 MARSEILLE 9EME",132098490D0086
,,,,,,,000001,16/05/2022,Vente,"343550,00",66,,BD,1540,DU CABOT,13009,MARSEILLE 9EME,13,209,847,H,38,,2,"59,14",,,,,,,,,1,1,Maison,,70,3,,,,13209,"66 BD DU CABOT, 13009 MARSEILLE 9EME",132098470H0038
,,,,,,,000001,16/05/2022,Vente,"53200,00",5130,F,,B106,LA TREILLE EST,13011,MARSEILLE 11EME,13,211,869,C,130,,,,,,,,,,,,0,1,Maison,,45,3,S,,352,13211,"5130 F LA TREILLE EST, 13011 MARSEILLE 11EME",132118690C0130
,,,,,,,000001,16/05/2022,Vente,"476200,00",1,,LOT,A233,CLOS DES AMANDIERS,13013,MARSEILLE 13EME,13,213,884,D,817,,,,,,,,,,,,0,1,Maison,,108,5,S,,524,13213,"1 LOT CLOS DES AMANDIERS, 13013 MARSEILLE 13EME",132138840D0817
,,,,,,,000001,16/05/2022,Vente,"247850,00",100,,CHE,4848,DES JONQUILLES,13013,MARSEILLE 13EME,13,213,886,H,86,,23,"78,49",,,,,,,,,1,1,Maison,,77,4,,,,13213,"100 CHE DES JONQUILLES, 13013 MARSEILLE 13EME",132138860H0086
,,,,,,,000001,16/05/2022,Vente,"125000,00",3,,BD,5065,LAMBERT,13013,MARSEILLE 13EME,13,213,888,I,9,,1,,,,,,,,,,1,1,Maison,,70,3,,,,13213,"3 BD LAMBERT, 13013 MARSEILLE 13EME",132138880I0009
,,,,,,,000001,16/05/2022,Vente,"307500,00",93,,TRA,6829,DE PARTY,13014,MARSEILLE 14EME,13,214,893,AB,96,,17,,,,,,,,,,1,1,Maison,,66,3,,,,13214,"93 TRA DE PARTY, 13014 MARSEILLE 14EME",13214893AB0096
,,,,,,,000001,16/05/2022,Vente,"315000,00",5,,RUE,6911,PAUL MATTON,13014,MARSEILLE 14EME,13,214,893,B,16,,,,,,,,,,,,0,1,Maison,,58,3,S,,670,13214,"5 RUE PAUL MATTON, 13014 MARSEILLE 14EME",132148930B0016
,,,,,,,000001,16/05/2022,Vente,"233000,00",184,,AV,0679,DES AYGALADES,13015,MARSEILLE 15EME,13,215,902,A,254,,22,,,,,,,,,,1,1,Maison,,70,4,,,,13215,"184 AV DES AYGALADES, 13015 MARSEILLE 15EME",132159020A0254
,,,,,,,000001,16/05/2023,Vente,"105000,00",20,,RUE,6080,DE MILLY,13006,MARSEILLE 6EME,13,206,828,H,201,,20,,,,,,,,,,1,1,Maison,,21,1,,,,13206,"20 RUE DE MILLY, 13006 MARSEILLE 6EME",132068280H0201
,,,,,,,000001,16/05/2023,Vente,"339170,00",21,,RUE,7103,PIERRE DOIZE,13010,MARSEILLE 10EME,13,210,858,M,29,,,,,,,,,,,,0,1,Maison,,68,3,S,,210,13210,"21 RUE PIERRE DOIZE, 13010 MARSEILLE 10EME",132108580M0029
,,,,,,,000001,16/05/2023,Vente,"394000,00",58,,CHE,1654,DES CAMPANULES,13012,MARSEILLE 12EME,13,212,872,H,256,,2,,,,,,,,,,1,1,Maison,,105,4,,,,13212,"58 CHE DES CAMPANULES, 13012 MARSEILLE 12EME",132128720H0256
,,,,,,,000001,16/05/2023,Vente,"595000,00",20,,BD,0319,AMIRAL COURBET,13012,MARSEILLE 12EME,13,212,874,U,89,,,,,,,,,,,,0,1,Maison,,93,4,S,,272,13212,"20 BD AMIRAL COURBET, 13012 MARSEILLE 12EME",132128740U0089
,,,,,,,000001,16/05/2023,Vente,"130000,00",56,,BD,0389,D ANJOU,13015,MARSEILLE 15EME,13,215,899,B,209,,,,,,,,,,,,0,1,Maison,,80,3,S,,182,13215,"56 BD D ANJOU, 13015 MARSEILLE 15EME",132158990B0209
,,,,,,,000001,16/05/2024,Vente,"620000,00",7,,TRA,0840,DES BATIGNOLES,13009,MARSEILLE 9EME,13,209,849,M,150,,1,"116,95",3,,,,,,,,2,1,Maison,,117,5,,,,13209,"7 TRA DES BATIGNOLES, 13009 MARSEILLE 9EME",132098490M0150
,,,,,,,000001,16/05/2024,Vente,"780000,00",20,,TSSE,5077,DE LA LANGOUSTE,13012,MARSEILLE 12EME,13,212,878,E,292,,,,,,,,,,,,0,1,Maison,,130,5,S,,918,13212,"20 TSSE DE LA LANGOUSTE, 13012 MARSEILLE 12EME",132128780E0292
,,,,,,,000001,16/05/2024,Vente,"208000,00",23,,BD,0261,ALPHONSE MOUTTE,13013,MARSEILLE 13EME,13,213,888,B,56,,,,,,,,,,,,0,1,Maison,,52,4,S,,64,13213,"23 BD ALPHONSE MOUTTE, 13013 MARSEILLE 13EME",132138880B0056
,,,,,,,000001,16/05/2024,Vente,"210000,00",3,,IMP,5817,DES MARRONNIERS,13014,MARSEILLE 14EME,13,214,894,E,51,,,,,,,,,,,,0,1,Maison,,56,3,S,,263,13214,"3 IMP DES MARRONNIERS, 13014 MARSEILLE 14EME",132148940E0051
,,,,,,,000001,16/05/2024,Vente,"580000,00",5020,,CHE,6498,DE LA NERTHE,13016,MARSEILLE 16EME,13,216,909,A,13,,,,,,,,,,,,0,1,Maison,,150,5,L,,310,13216,"5020 CHE DE LA NERTHE, 13016 MARSEILLE 16EME",132169090A0013
,,,,,,,000001,16/05/2025,Vente,"102415,50",32,,TSSE,5378,DES LOUBETS,13011,MARSEILLE 11EME,13,211,867,H,513,,,,,,,,,,,,0,1,Maison,,40,2,AB,,267,13211,"32 TSSE DES LOUBETS, 13011 MARSEILLE 11EME",132118670H0513
,,,,,,,000001,16/05/2025,Vente,"427975,00",58,,CHE,1654,DES CAMPANULES,13012,MARSEILLE 12EME,13,212,872,H,256,,5,"111,75",,,,,,,,,1,1,Maison,,111,5,,,,13212,"58 CHE DES CAMPANULES, 13012 MARSEILLE 12EME",132128720H0256
,,,,,,,000001,16/05/2025,Vente,"279000,00",16,,ALL,4359,HAUTE RIVE,13014,MARSEILLE 14EME,13,214,894,D,118,,18,,,,,,,,,,1,1,Maison,,83,4,,,,13214,"16 ALL HAUTE RIVE, 13014 MARSEILLE 14EME",132148940D0118
,,,,,,,000001,16/05/2025,Vente,"440000,00",14,,MTE,6195,DU MONT D OR,13015,MARSEILLE 15EME,13,215,903,E,367,,,,,,,,,,,,0,1,Maison,,90,4,S,,609,13215,"14 MTE DU MONT D OR, 13015 MARSEILLE 15EME",132159030E0367
,,,,,,,000001,16/06/2021,Vente,"132000,00",77,B,BD,1311,BONNES GRACES,13003,MARSEILLE 3EME,13,203,811,B,109,,12,"33,50",,,,,,,,,1,1,Maison,,28,2,,,,13203,"77 B BD BONNES GRACES, 13003 MARSEILLE 3EME",132038110B0109
,,,,,,,000001,16/06/2021,Vente,"228800,00",69,,RUE,3278,EUGENE CAS,13004,MARSEILLE 4EME,13,204,817,C,170,,,,,,,,,,,,0,1,Maison,,70,3,S,,86,13204,"69 RUE EUGENE CAS, 13004 MARSEILLE 4EME",132048170C0170
,,,,,,,000001,16/06/2021,Vente,"380769,00",19,,IMP,1785,CAS,13004,MARSEILLE 4EME,13,204,815,E,114,,,,,,,,,,,,0,1,Maison,,77,3,S,,228,13204,"19 IMP CAS, 13004 MARSEILLE 4EME",132048150E0114
